record_id,pmid,doi,title,year,source_database,screening_round,decision,reason_code,confidence,reviewer,conflict_status,fulltext_status,citation_scope,notes
PNCS-EX-0771,41133816,10.5114/ait/211919,The consensus statement of the Section of Paediatric Anaesthesiology and Intensive Therapy of the Polish Society of Anaesthesiology and Intensive Therapy on anaesthesia in children over 3 years of age.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;04_hydrocortisone_focused
PNCS-EX-0772,34596490,10.1080/07853890.2021.1985731,An analysis of perinatal factors of low T3 syndrome in preterm neonates with a gestational age of 28-35 weeks.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0773,39135088,10.1186/s13287-024-03864-4,Examining the potentials of stem cell therapy in reducing the burden of selected non-communicable diseases in Africa.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0774,31014304,10.1186/s12887-019-1492-9,Respiratory severity score as a predictive factor for severe bronchopulmonary dysplasia or death in extremely preterm infants.,2019,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0775,37532269,10.1136/bmj-2023-076035,"The proportions of term or late preterm births after exposure to early antenatal corticosteroids, and outcomes: systematic review and meta-analysis of 1.6 million infants.",2023,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;02_systematic_reviews;03_rcts;06_school_age_adult
PNCS-EX-0776,35940871,10.1136/archdischild-2022-324174,Remote ischaemic conditioning in necrotising enterocolitis: a phase I feasibility and safety study.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;03_rcts;04_hydrocortisone_focused
PNCS-EX-0777,29467523,10.1038/s41372-018-0086-y,Early low-dose hydrocortisone: is the neurodevelopment affected?,2018,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;03_rcts;04_hydrocortisone_focused;06_school_age_adult
PNCS-EX-0778,36686686,10.3389/fphar.2022.1037131,Hypothermia combined with neuroprotective adjuvants shortens the duration of hospitalization in infants with hypoxic ischemic encephalopathy: Meta-analysis.,2022,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;06_school_age_adult
PNCS-EX-0779,29097614,10.1542/peds.2017-0103,Two-Year Neurodevelopmental Outcome of an Infant Born at 21 Weeks' 4 Days' Gestation.,2017,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;04_hydrocortisone_focused
PNCS-EX-0780,40587662,10.1097/md.0000000000043100,Comparison of neonatal COVID-19 clinical features based on onset timing.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;05_inhaled_budesonide;06_school_age_adult
PNCS-EX-0781,37228438,10.3389/fped.2023.1113897,Rewarming rate of hypothermic neonates in a low-resource setting: a retrospective single-center study.,2023,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0782,33758387,10.1038/s41372-021-01018-5,Neurodevelopmental outcome of preterm infants enrolled in myo-inositol randomized controlled trial.,2021,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0783,35950013,10.1159/000525133,Systematic Review and Meta-Analysis of Cardiovascular Medications in Neonatal Hypotension.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;06_school_age_adult
PNCS-EX-0784,PPR1113171,10.1101/2025.11.03.686207,A Human Hippocampal Organoid Model with Sustained Neural Stem Cells Reveals State Shifts Under Glucocorticoid Stress,2025,PPR,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0785,33390746,10.1093/pch/pxz051,Caesarean section and neonatal survival and neurodevelopmental impairments in preterm singleton neonates.,2020,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0786,34202886,10.3390/children8070545,Massive Gastric Hemorrhage after Indomethacin Therapy: A Rare Presentation and Critical Management in an Extremely Preterm Infant.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;04_hydrocortisone_focused;06_school_age_adult
PNCS-EX-0787,36013486,10.3390/medicina58081019,Changes Overtime in Perinatal Management and Outcomes of Extremely Preterm Infants in One Tertiary Care Romanian Center.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0788,39713885,10.4274/jcrpe.galenos.2024.2024-6-10-s,Antenatal Diagnosis and Treatment in Congenital Adrenal Hyperplasia Due to 21-hydroxylase Deficiency and Congenital Adrenal Hyperplasia Screening in Newborns,2025,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0789,41974933,10.1038/s41598-026-48769-9,Prediction of premature rupture of fetal membranes using deep learning in East China.,2026,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0790,38341578,10.1186/s12887-024-04588-3,Efficient administration of a combination of nifedipine and sildenafil citrate versus only nifedipine on clinical outcomes in women with threatened preterm labor: a systematic review and meta-analysis.,2024,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;02_systematic_reviews;03_rcts;06_school_age_adult
PNCS-EX-0791,37169336,10.1016/j.jpeds.2023.113453,Generalizability of the Necrotizing Enterocolitis Surgery Trial to the Target Population of Eligible Infants.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;03_rcts;06_school_age_adult
PNCS-EX-0792,29242571,10.1038/s41372-017-0010-x,Divergent risk factors for cerebellar and intraventricular hemorrhage.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;04_hydrocortisone_focused
PNCS-EX-0793,35570644,10.1111/ppe.12886,Little evidence for long-term harm from antenatal corticosteroids in a population-based very low birthweight young adult cohort.,2022,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0794,28052185,10.1002/14651858.cd001969.pub4,Early administration of inhaled corticosteroids for preventing chronic lung disease in very low birth weight preterm neonates.,2017,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;02_systematic_reviews;03_rcts;04_hydrocortisone_focused;05_inhaled_budesonide;06_school_age_adult
PNCS-EX-0795,38425664,10.3389/fped.2024.1360111,Transferring an extremely premature infant to an extra-uterine life support system: a prospective view on the obstetric procedure.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0796,35638239,10.3345/cep.2022.00486,Neonatal hypertension: concerns within and beyond the neonatal intensive care unit.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0797,41179566,10.3389/fcvm.2025.1668549,Emergency zero-fluoroscopy catheter ablation for refractory ventricular tachycardia in third-trimester pregnancy: a case report.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0798,31382299,10.1055/s-0039-1694004,Retrospective Analysis of Short-Term Respiratory Outcomes of Three Different Steroids Used in Clinical Practice in Intubated Preterm Infants.,2020,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;03_rcts;04_hydrocortisone_focused
PNCS-EX-0799,40659631,10.1038/s41467-025-61688-z,Boosting RNA nanotherapeutics with V-ATPase activating non-inflammatory lipid nanoparticles to treat chronic lung injury.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0800,34349231,10.1038/s41372-021-01165-9,Qualitative indications for tracheostomy and chronic mechanical ventilation in patients with severe bronchopulmonary dysplasia.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0801,28045472,10.1002/14651858.cd000509.pub5,Inhaled nitric oxide for respiratory failure in preterm infants.,2017,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;02_systematic_reviews;03_rcts;06_school_age_adult
PNCS-EX-0802,36430355,10.3390/ijms232213877,The Association of Patent Ductus Arteriosus with Inflammation: A Narrative Review of the Role of Inflammatory Biomarkers and Treatment Strategy in Premature Infants.,2022,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0803,40766910,10.3389/fped.2025.1600920,Case Report: Giant sacrococcygeal teratoma in neonates-a report of three cases.,2025,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0804,40892864,10.1371/journal.pgph.0004002,Low-dose calcium supplementation during pregnancy in low and middle-income countries: A cost-effectiveness analysis.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0805,39271917,10.1038/s41372-024-02105-z,Social needs and healthcare utilization in NICU graduates.,2024,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;04_hydrocortisone_focused;06_school_age_adult
PNCS-EX-0806,37790251,10.3389/fbioe.2023.1256267,A dual-binding magnetic immunoassay to predict spontaneous preterm birth.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0807,38779045,10.12688/wellcomeopenres.19396.2,Antenatal corticosteroids reduce neonatal mortality in settings without assisted ventilatory support: a retrospective cohort study of early preterm births on the Thailand-Myanmar border.,2023,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0808,31426828,10.1186/s13052-019-0707-x,Current insights in non-invasive ventilation for the treatment of neonatal respiratory disease.,2019,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0809,35838780,10.1007/s00431-022-04549-x,Impact of patent ductus arteriosus shunt size and duration on risk of death or severe respiratory morbidity in preterm infants born in China.,2022,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0810,36644404,10.3389/fped.2022.1059081,Adjusting ventilator settings to avoid air trapping in extremely premature infants reduces the need for tracheostomy and length of stay.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0811,34943344,10.3390/children8121148,Characteristics of Surgical Necrotizing Enterocolitis: Is It Different from Medical Necrotizing Enterocolitis? A Single-Center Retrospective Study.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0812,34712081,10.14744/semb.2021.92693,Relationship Between the Respiratory Severity Score and Extubation Failure in Very-Low-Birth-Weight Premature Infants.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0813,41378170,10.1155/crnm/2677412,Post-Caesarean Section Bilateral Cortical Blindness in a Primigravida With Systemic Lupus Erythematosus: A Case Report.,2025,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;04_hydrocortisone_focused;06_school_age_adult
PNCS-EX-0814,28723921,10.1371/journal.pone.0181176,"Postnatal dexamethasone, respiratory and neurodevelopmental outcomes at two years in babies born extremely preterm.",2017,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core;06_school_age_adult
PNCS-EX-0815,32549735,10.1093/pch/pxz002,Outcomes and resource usage of infants born at ≤ 25 weeks gestation in Canada.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
PNCS-EX-0816,26862030,10.1111/dmcn.12972,Prognostic factors for cerebral palsy and motor impairment in children born very preterm or very low birthweight: a systematic review.,2016,MED,title_abstract,exclude,not_prioritized_after_pico_screen,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=01_core
